	334	343	344	345	346	348	351	352	353	354	355	361	362	363	364	365	366	372	73	74	75	76	77	78	85	86	87	88	R2D271	R2D275	212	213	214	221	222	229	230	231	232	233	234	241	242	415	416	417	418	419	420	426	427	428	429	430	433	434	435	436	437	438	445	446	447	484	485	486	493	494	495	496	497	498	526	527	538	539	103	104	118	119	120	146	147	148	149	150	154	155	156	157	158	159	160	161
ASV_2 Lachnospiraceae	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	9.273601221	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	8.483731473	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	8.256349383	7.420414588	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269
ASV_54 Blautia	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	6.495332893	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	5.270242987	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	5.372120844	6.706505938	10.55810234	7.816647291	8.954234181	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	5.959580055	7.689381411	7.545506131	3.778002015	7.0772254	6.157094325	3.920563813	6.362062451	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	4.631290634	3.911794552	6.878423286	6.819721614	4.54195223	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	8.644745155	7.216926002	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269
ASV_55 Blautia	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	5.40353417	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	4.978071211	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	4.872300704	6.635251043	12.29327504	10.19262777	10.75424086	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	6.533669984	9.392351571	9.90280787	5.878470753	8.989797467	11.35688923	3.267782202	8.216584153	6.648661933	-3.43182269	-3.43182269	-3.43182269	-3.43182269	1.939713011	-3.43182269	9.09766481	8.48595509	5.263246878	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	11.56033399	10.31588925	7.545103656	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269
ASV_63 Blautia	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	9.871754879	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	2.73936106	-3.43182269	9.450389358	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	9.272980581	8.316037553	12.25777768	9.022426154	11.00165401	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	8.35513407	9.635403588	10.84753211	7.021031956	9.319191408	8.562137378	5.789047728	9.233723377	5.010446813	-3.43182269	-3.43182269	-3.43182269	-3.43182269	4.001381644	4.81495303	9.810470405	10.51976441	7.756061426	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	10.06516976	9.762656403	7.448341479	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269
ASV_74 Dorea	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	8.869088044	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	8.442412384	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	7.688881949	6.875042497	7.879320056	6.542389187	6.939572319	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	7.067447005	7.686235589	5.793018662	4.920113753	7.583582709	6.228349097	7.154236925	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	3.750390841	3.611085392	6.486219179	7.257223129	4.816794245	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	8.275706123	7.216926002	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269
ASV_110 Lachnospiraceae	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	7.447106092	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	6.825092924	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	4.199673411	7.169749366	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269
ASV_118 Agathobacter	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	7.447106092	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	6.983277212	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	7.021720304	6.560293171	-3.43182269	4.783707759	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	2.903768012	4.798238368	-3.43182269	-3.43182269	3.185913158	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	2.905078527	3.230721399	2.99344433	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269
ASV_133 Lachnospiraceae_UCG-004	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	6.939957297	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	5.852898853	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	4.747596742	5.971244081	10.36190469	6.156247425	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	5.847707048	8.190325198	5.267893238	-3.43182269	-3.43182269	-3.43182269	6.891577618	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	6.486219179	-3.43182269	4.770561635	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	7.276568233	5.976521084	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269
ASV_275 CAG-56	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	7.027292129	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	6.188971109	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	6.471035081	5.59565926	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	4.542280645	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	3.920563813	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	1.8450262	-3.43182269	5.871135518	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	5.530602714	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269	-3.43182269
